VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction
3C6TRVNG5LE132504,7/13/2022,"35,657",308,Regular,15,$4.00,$60.00,No
1N4BL4DV4MN331000,7/5/2022,"12,224",399,Regular,13,$5.10,$64.72,No
3N6CM0KN6KK696804,7/5/2022,"82,235",239,Regular,10,$4.90,$48.29,No
3N6CM0KN6KK696804,7/8/2022,"82,492",257,Regular,11,$4.88,$51.55,No
3N6CM0KN6KK696804,7/11/2022,"82,700",208,Regular,9,$4.76,$44.55,No
3N6CM0KN6KK696804,7/12/2022,"82,925",225,Regular,9,$4.84,$45.81,No
3N6CM0KN6KK696804,7/13/2022,"83,184",259,Regular,10,$4.85,$46.57,No
3N6CM0KN9KK696330,7/7/2022,"85,247",239,Regular,9,$4.70,$43.87,No
3N6CM0KN9KK696330,7/12/2022,"85,546",299,Regular,11,$4.46,$49.00,No
3N6CM0KN6KK709132,7/7/2022,"76,669",194,Regular,9,$4.85,$41.48,No
1FTYE1Y81LKB42967,7/1/2022,"38,367",398,Regular,21,$4.86,$102.57,No
,,,,,,,,
1FTYE1Y81LKB42967,7/6/2022,"38,749",382,Regular,20,$4.90,$98.32,No
NM0LS7E28M1496866,7/11/2022,"328,531",301,Regular,12,$5.70,$68.55,No
3N6CM0KN6KK709132,7/7/2022,"76,914",245,Regular,9,$4.76,$41.46,No
3N6CM0KN6KK709132,7/10/2022,"76,998",84,Regular,4,$4.76,$19.67,No
3N6CM0KN6KK709132,7/12/2022,"77,312",314,Regular,12,$4.70,$57.91,No
3N6CM0KN1LK691866,7/5/2022,"56,820",170,Mid-Grade,7,$5.30,$35.88,No
3N6CM0KN1LK691866,7/6/2022,"57,030",210,Mid-Grade,8,$5.26,$44.20,No
3N6CM0KN1LK691866,7/11/2022,"57,228",198,Mid-Grade,8,$5.16,$42.15,No
3N6CM0KN1LK691866,7/11/2022,"57,371",143,Regular,6,$4.90,$30.46,No
3N6CM0KN1LK691866,7/14/2022,"57,640",269,Mid-Grade,11,$5.44,$59.47,No
3N6CM0KN8HK722473,7/5/2022,"112,530",358,Regular,12,$4.80,$59.20,No
3N6CM0KN8HK722473,7/7/2022,"112,828",298,Regular,11,$4.90,$55.51,No
3N6CM0KN8HK722473,7/11/2022,"113,190",362,Regular,12,$4.70,$58.46,No
3N6CM0KN8HK722473,7/13/2022,"113,520",330,Regular,12,$4.80,$57.60,No
NM0LS7E26M1487471,7/11/2022,"16,119",319,Regular,13,$4.46,$58.33,No
3C6LRVNG9ME533359,7/5/2022,"29,530",339,Regular,22,$4.66,$102.61,No
3C6LRVNG9ME533359,7/11/2022,"29,963",433,Regular,18,$4.54,$80.00,No
3C6LRVNG9ME533359,7/13/2022,"30,340",377,Regular,22,$4.60,$103.15,No
,,,,,,,,
,,,,,,,,
,,,,,,,,
NM0LS7E28M1496866,7/5/2022,"31,973",304,Regular,13,$6.20,$78.39,No
3N6CM0KN3MK696651,7/13/2022,"16,656",267,Regular,10,$4.29,$42.28,No
3N6CM0KN3MK696651,7/14/2022,"16,846",190,Regular,7,$4.40,$30.67,No
NM0LS7E28M1496866,7/7/2022,"32,238",265,Regular,11,$6.10,$69.08,No
1N6AA1EJ1KN501359,7/1/2022,"112,034",291,Regular,22,$5.00,$112.40,No
1N6AA1EJ1KN501359,7/6/2022,"112,238",204,Regular,14,$4.80,$68.12,No
1N6AA1EJ1KN501359,7/8/2022,"112,593",355,Regular,21,$4.76,$99.01,No
1N6AA1EJ1KN501359,7/11/2022,"112,826",233,Regular,21,$4.90,$103.09,No
1N6AA1EJ1KN501359,7/12/2022,"113,010",184,Regular,16,$4.70,$76.00,No
1N6AA1EJ1KN501359,7/14/2022,"113,336",326,Regular,20,$4.75,$97.04,No
1N6BF0KM4MN806565,7/11/2022,"29,109",259,Regular,17,$4.40,$74.77,No
3C6MRVHG9ME525777,7/13/2022,"34,372",282,Regular,19,$4.56,$86.08,No
1N6BF0KY8MN805759,7/13/2022,"17,402",342,Regular,25,$4.27,$106.27,No
,,,,,,,,
,,,,,,,,
NM0LS7E22M1498998,7/5/2022,"20,713",60,Regular,2,$4.50,$10.00,No
,,,,,,,,
,,,,,,,,
NM0LS7E22M1498998,7/7/2022,"20,705",351,Regular,13,$4.50,$58.06,No
NM0LS7E22M1498998,7/13/2022,"20,998",293,Regular,11,$4.20,$45.92,No
,,,,,,,,
,,,,,,,,
3N6CM0KN3MK696651,7/6/2022,"16,389",237,Regular,8,$4.50,$38.01,No
1N4BL4DV2MN359569,7/2/2022,"24,187",453,Regular,13,$5.13,$67.20,No
1N4BL4DV2MN359569,7/10/2022,"24,636",449,Regular,13,$5.00,$65.55,No
1N6BF0KM4MN806565,7/6/2022,"28,532",332,Regular,22,$4.28,$96.24,No
1N6BF0KM4MN806565,7/7/2022,"28,850",318,Regular,20,$4.35,$87.35,No
3C6MRVHG6ME542651,7/7/2022,"38,192",6,Regular,0,$4.95,$1.98,No
3C6MRVHG6ME542651,7/7/2022,"38,192",160,Regular,10,$4.86,$51.00,No
3C6MRVHG6ME542651,7/9/2022,"38,533",341,Regular,19,$4.74,$89.61,No
3C6MRVHG6ME542651,7/11/2022,"38,705",172,Regular,19,$4.80,$89.01,No
3C6MRVHG6ME542651,7/12/2022,"38,986",281,Regular,19,$4.63,$86.84,No
1N6AF0KY3MN807849,7/7/2022,"13,237",314,Regular,20,$4.80,$96.10,No
JN8AT3BB5MW221094,7/1/2022,"60,305",394,Regular,15,$4.80,$70.01,No
JN8AT3BB5MW221094,7/6/2022,"60,627",322,Regular,12,$4.80,$55.17,No
JN8AT3BB5MW221094,7/7/2022,"60,839",212,Regular,8,$4.76,$39.05,No
JN8AT3BB5MW221094,7/11/2022,"61,147",308,Regular,12,$4.70,$57.00,No
JN8AT3BB5MW221094,7/12/2022,"61,461",314,Regular,12,$4.70,$54.22,No
1N4BL4DW2MN367664,7/1/2022,"16,712",419,Regular,15,$5.30,$80.23,No
3C6MRVHG8ME542649,7/1/2022,"34,367",276,Regular,21,$4.93,$102.33,No
3C6MRVHG8ME542649,7/6/2022,"34,676",309,Regular,19,$4.90,$95.41,No
3C6MRVHG8ME542649,7/7/2022,"34,916",240,Regular,15,$4.90,$74.46,No
3C6MRVHG8ME542649,7/11/2022,"35,256",340,Regular,20,$4.80,$97.41,No
3C6MRVHG8ME542649,7/12/2022,"35,637",381,Regular,23,$4.60,$106.46,No
3C6MRVHG6ME542651,7/4/2022,"37,734",278,Regular,22,$4.80,$105.60,No
3C6MRVHG6ME542651,7/6/2022,"38,049",315,Regular,21,$4.86,$100.98,No
3FA6P0LU4LR220112,7/7/2022,"25,684",374,Regular,10,$4.15,$40.99,No
3FA6P0LU4LR220112,7/13/2022,"26,077",393,Regular,10,$4.33,$44.62,No
1N6BF0KM5MN807286,7/5/2022,"4,497",332,Regular,23,$4.80,$112.00,No
1N6BF0KM5MN807286,7/12/2022,"119,826",340,Regular,24,$4.40,$105.00,No
3N6CM0KNXMK705619,7/1/2022,"52,424",388,Premium,17,$4.30,$75.01,No
3N6CM0KNXMK705619,7/8/2022,"28,371",237,Regular,10,$4.30,$41.00,No
3N6CM0KNXMK705619,7/12/2022,"28,659",288,Regular,13,$4.18,$53.73,No
1N6BF0KM4MN806985,7/8/2022,"17,570",364,Regular,21,$4.64,$99.53,No
1N6BF0KM0MN809303,7/1/2022,0,214,Regular,14,$4.44,$60.00,No
1N6BF0KM0MN809303,7/8/2022,0,393,Regular,25,$4.36,$108.35,No
2C4RDGCG1KR770908,7/1/2022,"58,577",235,Regular,16,$4.86,$79.86,No
2C4RDGCG1KR770908,7/7/2022,"58,829",252,Regular,16,$4.86,$79.01,No
2C4RDGCG1KR770908,7/12/2022,"59,095",266,Regular,15,$4.66,$67.85,No
3FA6P0LU4LR220112,7/4/2022,"25,310",337,Regular,9,$4.60,$43.61,No
NM0LS7S22N1518639,7/5/2022,"1,066",278,Regular,13,$6.30,$80.35,No
NM0LS7S22N1518639,7/11/2022,"1,316",250,Regular,12,$6.20,$75.79,No
,,,,,,,,
NM0LS7S29N1518637,7/7/2022,"1,655",190,Regular,7,$6.30,$47.00,No
,,,,,,,,
NM0LS7S26N1518627,7/11/2022,"6,250",339,Regular,12,$4.90,$61.04,No
NM0LS7S2XN1518615,7/7/2022,509,272,Regular,13,$4.46,$57.20,No
NM0LS7S29N1518637,7/8/2022,"2,003",348,Regular,13,$6.30,$85.01,No
NM0LS7S29N1518637,7/12/2022,"2,185",182,Regular,7,$6.30,$47.07,No
NM0LS7S29N1518637,7/13/2022,"2,379",194,Regular,7,$6.10,$45.02,No
NM0LS7S28N1518631,7/7/2022,713,315,Regular,12,$5.21,$63.60,No
NM0LS7S28N1518631,7/13/2022,"1,015",302,Regular,12,$5.35,$62.49,No
NM0LS7S2XN1518629,7/1/2022,"7,554",323,Regular,12,$4.90,$57.00,No
NM0LS7S2XN1518629,7/12/2022,"7,855",301,Regular,12,$4.64,$56.26,No
NM0LS7S24N1518626,7/5/2022,"3,985",375,Regular,10,$4.70,$45.47,No
NM0LS7S24N1518626,7/11/2022,"4,181",196,Regular,10,$4.64,$46.00,No
NM0LS7S24N1518626,7/14/2022,"4,483",302,Regular,10,$4.64,$47.05,No
NM0LS7S29N1518640,7/6/2022,"6,499",261,Regular,11,$6.49,$73.80,No
NM0LS7S29N1518640,7/8/2022,959,296,Regular,13,$6.46,$83.28,No
NM0LS7S29N1518640,7/13/2022,"1,249",290,Regular,13,$6.10,$79.23,No
,,,,,,,,
NM0LS7S21N1518633,7/7/2022,"1,600",383,Regular,13,$4.70,$60.00,No
NM0LS7S21N1518633,7/14/2022,"1,885",285,Regular,14,$4.70,$64.67,No
NM0LS7S26N1518627,7/6/2022,"8,879",392,Regular,14,$4.97,$69.32,No
NM0LS7S23N1523185,7/1/2022,"5,938",330,Regular,13,$4.97,$63.97,No
NM0LS7S23N1523185,7/5/2022,"6,311",373,Regular,14,$4.96,$67.62,No
NM0LS7S23N1523185,7/7/2022,"6,659",348,Regular,14,$4.60,$62.83,No
NM0LS7S23N1523185,7/8/2022,"7,026",367,Regular,13,$4.60,$58.88,No
NM0LS7S20N1518624,7/7/2022,"2,409",231,Regular,10,$4.80,$49.54,No
NM0LS7S23N1523185,7/12/2022,"7,363",337,Regular,13,$4.60,$60.90,No
NM0LS7S23N1523185,7/14/2022,"7,721",358,Regular,14,$4.80,$68.31,No
NM0LS7S26N1518630,7/6/2022,"1,914",274,Regular,11,$4.67,$49.15,No
NM0LS7S20N1518624,7/13/2022,"2,678",269,Regular,10,$4.50,$46.43,No
NM0LS7S20N1518641,7/7/2022,0,319,Regular,7,$4.78,$34.39,No
NM0LS7S26N1518630,7/11/2022,"2,238",324,Regular,14,$4.30,$58.99,No
NM0LS7S26N1518630,7/13/2022,"2,526",288,Regular,11,$4.40,$50.56,No
NM0LS7S22N1523016,7/1/2022,100,184,Regular,15,$4.50,$68.50,No
NM0LS7S22N1523016,7/13/2022,100,143,Regular,12,$4.08,$48.10,No
NM0LS7S21N1518616,7/12/2022,"2,805",357,Regular,12,$4.66,$57.77,No
NM0LS7S21N1518633,7/5/2022,"1,217",287,Regular,12,$4.68,$57.46,No
,,,,,,,,
NM0LS7S2XN1518632,7/10/2022,"12,225",382,Regular,14,$4.39,$62.01,No
NM0LS7S2XN1518632,7/11/2022,"12,588",363,Regular,14,$4.71,$65.00,No
NM0LS7S2XN1518632,7/13/2022,"12,864",276,Regular,11,$4.59,$50.00,No
NM0LS7S2XN1518632,7/14/2022,"13,206",342,Regular,13,$4.30,$55.50,No
NM0LS7S24N1523017,7/5/2022,"5,346",344,Regular,12,$5.10,$60.99,No
NM0LS7S24N1523017,7/7/2022,"5,587",241,Regular,9,$4.90,$41.73,No
NM0LS7S24N1523017,7/12/2022,"5,979",392,Regular,13,$4.38,$57.88,No
NM0LS7S28N1523022,7/12/2022,"1,904",298,Regular,12,$4.52,$52.39,No
NM0LS7S23N1523025,7/14/2022,"10,054",367,Regular,13,$4.40,$56.45,No
NM0LS7S23N1518634,7/6/2022,"1,274",320,Regular,14,$4.13,$55.99,No
NM0LS7S23N1518634,7/11/2022,"1,534",260,Regular,13,$4.10,$52.43,No
NM0LS7S2XN1518632,7/1/2022,"11,168",334,Regular,13,$4.89,$62.00,No
NM0LS7S2XN1518632,7/4/2022,"11,474",306,Regular,12,$4.40,$51.51,No
NM0LS7S2XN1518632,7/5/2022,"11,843",369,Regular,14,$4.66,$65.70,No
NM0LS7S26N1518644,7/14/2022,"4,442",370,Regular,13,$5.90,$77.35,No
NM0LS7S29N1523028,7/6/2022,"3,643",339,Regular,13,$4.50,$58.46,No
NM0LS7S29N1523028,7/7/2022,"3,926",283,Regular,11,$4.40,$49.23,No
NM0LS7S29N1523028,7/8/2022,"4,294",368,Regular,13,$4.13,$55.59,No
NM0LS7S29N1523028,7/11/2022,"4,646",352,Regular,13,$4.34,$57.31,No
NM0LS7S23N1523025,7/11/2022,"9,333",351,Regular,13,$3.93,$52.01,No
NM0LS7S23N1523025,7/12/2022,"9,687",354,Regular,14,$4.12,$57.00,No
NM0LS7S22N1518625,7/14/2022,"2,135",291,Regular,13,$4.70,$63.20,No
NM0LS7S23N1518617,7/7/2022,"2,532",343,Regular,13,$5.28,$67.16,No
,,,,,,,,
NM0LS7S23N1518617,7/13/2022,2,340,Regular,13,$5.13,$64.77,No
NM0LS7S25N1518635,7/5/2022,"1,079",346,Regular,13,$4.57,$59.78,No
NM0LS7S27N1518622,7/6/2022,955,373,Regular,14,$4.30,$58.88,No
NM0LS7S27N1518622,7/8/2022,"1,278",323,Regular,12,$4.06,$48.13,No
NM0LS7S27N1518619,7/6/2022,"6,601",368,Regular,14,$4.26,$59.00,No
NM0LS7S27N1518619,7/12/2022,"6,949",348,Regular,14,$3.98,$54.50,No
NM0LS7S26N1518644,7/5/2022,"3,427",383,Regular,14,$6.10,$84.65,No
NM0LS7S26N1518644,7/7/2022,"3,802",375,Regular,14,$6.30,$90.75,No
NM0LS7S26N1518644,7/12/2022,"4,072",270,Regular,11,$6.20,$67.80,No
W1YV0CEYXL3695625,7/5/2022,"35,172",267,Premium,13,$5.20,$66.34,No
W1YV0CEYXL3695625,7/8/2022,0,370,Premium,17,$4.74,$80.55,No
,,,,,,,,
W1YV0CEYXL3695625,7/14/2022,"35,945",381,Premium,17,$5.00,$87.44,No
3N6CM0KN4MK706765,7/5/2022,"16,866",293,Regular,11,$5.80,$61.98,No
3N6CM0KN4MK706765,7/11/2022,"17,099",233,Regular,11,$5.50,$58.15,No
3N6CM0KN4MK706765,7/12/2022,"17,367",268,Regular,9,$5.35,$48.37,No
1N6AF0LY4MN810631,7/7/2022,1,285,Regular,20,$4.80,$97.05,No
3N6CM0KN4MK706765,7/14/2022,"17,648",281,Regular,12,$4.90,$57.12,No
3C6LRVAG6ME559679,7/12/2022,"21,706",262,Regular,15,$4.20,$63.79,No
MAJ3S2GE7MC417467,7/12/2022,"158,467",288,Regular,10,$4.70,$46.14,No
3N6CM0KN1MK699290,7/5/2022,"21,517",260,Regular,11,$4.58,$49.32,No
3N6CM0KN1MK699290,7/7/2022,"21,841",324,Regular,12,$4.58,$55.55,No
1N6BF0KM0MN810306,7/5/2022,"23,503",316,Regular,21,$4.89,$105.02,No
1N6BF0KM0MN810306,7/7/2022,"23,789",286,Regular,18,$4.88,$86.19,No
1N6BF0KM0MN810306,7/8/2022,"24,112",323,Regular,21,$4.84,$102.31,No
1N6BF0KM0MN810306,7/13/2022,"24,454",342,Regular,24,$4.66,$112.83,No
1N6BF0KMXMN811009,7/1/2022,"26,014",313,Regular,20,$4.97,$101.00,No
1N6BF0KMXMN811009,7/6/2022,"26,416",402,Regular,24,$4.86,$116.40,No
1N6BF0KMXMN811009,7/8/2022,"26,754",338,Regular,21,$4.80,$100.20,No
3C6LRVAGXME582463,7/13/2022,"26,307",387,Regular,23,$4.32,$97.23,No
1N6BF0KMXMN811009,7/14/2022,"27,106",352,Regular,22,$4.70,$102.40,No
W1YV0CEYXL3695625,7/1/2022,"34,905",373,Premium,18,$4.89,$86.80,No
,,,,,,,,
3N6CM0KN9MK705823,7/1/2022,"5,778",263,Regular,10,$6.24,$63.51,No
3N6CM0KN9MK705823,7/7/2022,"6,035",257,Regular,10,$6.05,$60.25,No
3N6CM0KN9MK705823,7/13/2022,"6,219",184,Regular,8,$6.16,$48.07,No
3C6LRVAG6ME582461,7/5/2022,"15,404",399,Regular,20,$4.90,$100.00,No
3C6LRVAG6ME582461,7/11/2022,"15,699",295,Regular,18,$4.80,$85.80,No
3N6CM0KNXMK702252,7/5/2022,"11,818",184,Regular,8,$4.18,$32.35,No
,,,,,,,,
3N6CM0KNXMK702252,7/8/2022,"12,093",275,Regular,11,$4.44,$49.39,No
,,,,,,,,
3N6CM0KN7MK706128,7/8/2022,"9,281",264,Regular,10,$4.68,$47.92,No
3C6LRVAG4ME582460,7/1/2022,"17,632",174,Regular,24,$4.50,$107.74,No
3C6LRVAG4ME582460,7/13/2022,"18,011",379,Regular,22,$4.12,$90.67,No
3C6LRVAG8ME582462,7/7/2022,"28,777",425,Regular,23,$4.84,$111.71,No
3C6LRVAG8ME582462,7/12/2022,"29,179",402,Regular,22,$4.90,$109.58,No
3C6LRVAGXME582463,7/1/2022,"25,143",44,Regular,3,$4.70,$12.85,No
3C6LRVAGXME582463,7/1/2022,"25,143",325,Other,20,$4.35,$88.01,No
1N4BL4DV2MN311134,7/14/2022,"102,239",464,Regular,14,$4.66,$63.86,No
1N6BF0KM7MN808701,7/7/2022,0,313,Regular,18,$4.48,$81.05,No
3N6CM0KN9MK706227,7/8/2022,"8,500",241,Regular,11,$4.49,$49.91,No
3C6LRVAGXME582463,7/6/2022,"25,518",375,Regular,22,$4.30,$93.28,No
3C6LRVAGXME582463,7/11/2022,"25,920",402,Regular,22,$4.40,$97.24,No
3C6LRVAG6ME582458,7/5/2022,"25,253",270,Regular,21,$6.48,$134.25,No
3C6LRVAG6ME582458,7/8/2022,"25,604",351,Regular,21,$6.20,$131.63,No
3C6LRVAG6ME582458,7/13/2022,"25,933",329,Regular,19,$5.80,$109.37,No
1FTEX1EB7MFC07859,7/6/2022,"13,195",335,Premium,15,$6.59,$99.94,No
1FTEX1EB7MFC07859,7/11/2022,"90,473",257,Regular,12,$6.18,$76.96,No
1FTEX1EB7MFC07859,7/12/2022,"90,650",177,Regular,7,$6.08,$42.81,No
1FTEX1EB7MFC07859,7/12/2022,"13,534",304,Regular,15,$6.29,$92.47,No
1FTEX1EB7MFC07859,7/13/2022,"90,901",206,Regular,10,$6.00,$59.87,No
3C6LRVAG1ME582464,7/5/2022,"36,331",192,Regular,16,$4.89,$80.53,No
3C6LRVAG1ME582464,7/7/2022,"36,662",331,Regular,21,$4.92,$105.00,No
3C6LRVAG1ME582464,7/8/2022,"36,833",171,Regular,11,$4.87,$54.85,No
3C6LRVAG1ME582464,7/11/2022,"37,235",402,Regular,24,$4.90,$117.78,No
3C6LRVAG1ME582464,7/12/2022,"37,502",267,Regular,16,$4.79,$74.78,No
3C6LRVAG1ME582464,7/13/2022,"37,692",190,Regular,14,$4.77,$65.66,No
3C6LRVAG1ME582464,7/14/2022,"38,062",370,Regular,22,$4.75,$105.27,No
3C6LRVAG4ME582457,7/5/2022,"6,003",255,Regular,18,$5.54,$100.06,No
,,,,,,,,
3C6LRVAG8ME582459,7/6/2022,"15,917",132,Regular,10,$6.50,$63.25,No
3C6LRVAG8ME582459,7/8/2022,"16,186",269,Regular,17,$6.50,$110.50,No
3C6LRVAG8ME582459,7/13/2022,"16,359",173,Regular,11,$6.30,$70.26,No
3N6CM0KN2MK705596,7/12/2022,"12,778",322,Regular,13,$4.36,$55.43,No
3N6CM0KN1MK707971,7/5/2022,"26,231",354,Regular,13,$4.84,$63.51,No
3N6CM0KN1MK707971,7/7/2022,"26,514",283,Regular,12,$4.82,$57.87,No
3N6CM0KN1MK707971,7/8/2022,"26,668",154,Regular,7,$4.80,$33.00,No
3N6CM0KN1MK707971,7/11/2022,"26,897",229,Regular,9,$4.88,$46.02,No
3N6CM0KN1MK707971,7/12/2022,"27,163",266,Regular,10,$4.73,$46.23,No
3N6CM0KN1MK707971,7/14/2022,"27,455",292,Regular,12,$4.56,$52.91,No
3C6LRVAG0ME543543,7/5/2022,"22,562",296,Regular,17,$4.66,$80.09,No
3C6LRVAG0ME543543,7/8/2022,"22,908",346,Regular,20,$4.73,$95.20,No
3C6LRVAG0ME543543,7/11/2022,"23,105",197,Regular,15,$4.80,$71.79,No
3C6LRVAG2ME559680,7/5/2022,"3,968",280,Regular,16,$4.66,$74.50,No
3C6LRVAG2ME559680,7/7/2022,"4,381",413,Regular,19,$4.27,$82.82,No
3C6LRVAG2ME559680,7/13/2022,"4,385",324,Regular,18,$4.16,$73.97,No
,,,,,,,,
3C6LRVAG3ME582465,7/5/2022,"17,063",296,Regular,17,$5.90,$100.36,No
3C6LRVAG3ME582465,7/8/2022,"17,336",273,Regular,18,$5.80,$104.27,No
3C6LRVAG3ME582465,7/14/2022,"17,646",310,Regular,15,$5.60,$86.45,No
3N6CM0KN2MK705596,7/6/2022,"12,456",332,Regular,14,$4.46,$60.23,No
1FTYE1YG4NKA05404,7/14/2022,"1,552",418,Regular,23,$4.50,$101.62,No
1FTYE1YG6NKA05405,7/6/2022,"2,377",435,Regular,23,$4.57,$107.32,No
1FTYE1YG6NKA05405,7/11/2022,"2,748",371,Regular,24,$4.37,$103.16,No
1FTYE1YG8NKA05406,7/6/2022,"2,533",330,Regular,19,$4.66,$87.07,No
1FTYE1YG8NKA05406,7/7/2022,"2,832",299,Regular,17,$4.75,$78.62,No
1FTYE1YG8NKA05406,7/13/2022,"3,172",340,Regular,21,$4.50,$96.39,No
1FTYE1YGXNKA05407,7/1/2022,755,333,Regular,18,$4.54,$81.60,No
1FTYE1YGXNKA05407,7/8/2022,"1,115",360,Regular,20,$4.74,$94.10,No
1N4BL4DV5MN400373,7/6/2022,"17,800",568,Regular,16,$4.26,$66.91,No
1N4BL4DV5MN400373,7/13/2022,"18,394",594,Regular,16,$4.00,$62.78,No
1FTFW1E55MKE31480,7/7/2022,"11,877",250,Regular,19,$4.26,$79.00,No
3C6LRVAG9ME546523,7/5/2022,"18,013",122,Regular,12,$4.32,$50.00,No
3C6LRVAGXME546532,7/1/2022,"23,277",335,Regular,20,$4.30,$87.94,No
1N4BL4DW9MN300396,7/7/2022,"9,911",405,Regular,11,$4.80,$50.86,No
1N4BL4DW9MN300396,7/14/2022,"10,282",211,Regular,6,$4.76,$30.04,No
1N4BL4DW3MN338805,7/7/2022,"6,948",446,Regular,14,$4.52,$63.03,No
3C6LRVAG6ME564848,7/1/2022,"16,465",446,Regular,23,$4.80,$108.37,No
3C6LRVAGXME546532,7/6/2022,"23,540",263,Regular,15,$4.76,$71.93,No
3C6LRVAGXME546532,7/8/2022,"23,851",311,Regular,19,$4.25,$80.40,No
3C6LRVAGXME546532,7/11/2022,"24,173",322,Regular,17,$4.20,$72.76,No
3C6LRVAGXME546532,7/13/2022,"24,424",251,Regular,15,$4.00,$60.24,No
3C6LRVAG6ME564848,7/6/2022,"16,876",411,Regular,21,$4.78,$101.54,No
3C6LRVAG7ME564910,7/1/2022,"17,989",304,Regular,17,$4.65,$80.26,No
1FTYE1YG4NKA05404,7/7/2022,"1,134",354,Regular,24,$4.70,$110.52,No
3C6LRVAG1ME565065,7/7/2022,"15,415",309,Mid-Grade,19,$6.70,$129.59,No
3C6LRVAG1ME565065,7/11/2022,"15,744",329,Mid-Grade,16,$6.10,$98.95,No
3C6LRVAG1ME565065,7/13/2022,"15,856",112,Mid-Grade,11,$6.40,$68.76,No
NM0LS7S2XN1507498,7/1/2022,"15,136",348,Regular,12,$4.75,$56.99,No
NM0LS7S2XN1507498,7/6/2022,"15,468",332,Regular,12,$4.75,$55.17,No
NM0LS7S2XN1507498,7/12/2022,"15,836",368,Regular,13,$4.65,$59.94,No
3C6LRVAG4ME564931,7/5/2022,"30,221",359,Regular,19,$4.76,$92.58,No
3C6LRVAG4ME564931,7/7/2022,"30,616",395,Regular,19,$4.85,$89.71,No
3C6LRVAG4ME564931,7/8/2022,"30,929",313,Regular,19,$4.81,$89.62,No
3C6LRVAG4ME564931,7/12/2022,"31,275",346,Regular,17,$4.69,$81.01,No
3C6LRVAGXME576226,7/1/2022,"9,647",316,Regular,22,$5.20,$114.60,No
3C6LRVAGXME576226,7/2/2022,"226,226",332,Regular,23,$5.22,$119.38,No
3C6LRVAGXME576226,7/7/2022,"9,980",175,Regular,12,$5.46,$66.14,No
3C6LRVAGXME576226,7/8/2022,"10,214",234,Regular,19,$5.69,$109.44,No
3C6LRVAGXME576226,7/12/2022,"10,444",230,Regular,18,$5.60,$98.97,No
ZFBHRFAB5M6V28361,7/1/2022,"12,859",302,Regular,11,$6.26,$71.46,No
ZFBHRFAB5M6V28361,7/12/2022,"13,123",264,Regular,10,$6.00,$59.83,No
3C6LRVDG4ME559014,7/5/2022,"16,889",243,Regular,21,$4.60,$98.02,No
3C6LRVDG4ME559014,7/7/2022,0,261,Regular,23,$4.18,$96.57,No
3C6LRVDG4ME559014,7/11/2022,"17,373",241,Regular,21,$4.44,$94.49,No
3C6LRVDG4ME559014,7/12/2022,"17,653",280,Regular,17,$4.08,$68.48,No
3C6LRVAG1ME565065,7/1/2022,"15,106",259,Mid-Grade,23,$6.40,$146.83,No
1FTEX1EP4MFC38384,7/5/2022,"9,697",557,Regular,29,$4.18,$121.24,No
1FTEX1EP4MFC38384,7/8/2022,"1,072",294,Regular,17,$4.14,$70.38,No
3C6LRVDG7ME575403,7/7/2022,"11,330",327,Regular,23,$4.40,$100.00,No
3C6LRVDG7ME575403,7/13/2022,"11,693",363,Regular,22,$4.30,$96.53,No
1FT7X2B66NED00823,7/5/2022,"11,782",420,Regular,31,$4.50,$139.70,No
3C6LRVBG3ME576292,7/8/2022,"11,867",330,Regular,20,$4.16,$81.77,No
3C6LRVBG3ME576292,7/12/2022,"12,150",283,Regular,18,$4.10,$73.37,No
3C6LRVBG4ME578276,7/6/2022,"9,698",258,Regular,17,$4.92,$85.51,No
3C6LRVBG4ME578276,7/8/2022,"9,981",283,Regular,18,$5.06,$92.28,No
3C6LRVBG4ME578276,7/13/2022,"10,228",247,Regular,17,$4.70,$79.92,No
1FTEX1EP0MFC96914,7/7/2022,"12,046",516,Mid-Grade,25,$5.05,$127.15,No
1N4BL4DV3MN409377,7/5/2022,"8,741",264,Regular,12,$4.54,$52.35,No
1N4BL4DV3MN409377,7/11/2022,"9,128",387,Regular,14,$4.66,$64.01,No
1FTNE1ZM7FKA58364,7/13/2022,"170,675",288,Regular,20,$3.76,$75.00,No
1FTYR1YM9KKA55804,7/1/2022,"91,993",428,Regular,24,$4.90,$119.20,No
1FTYR1YM9KKA55804,7/6/2022,"92,429",436,Regular,24,$4.50,$107.19,No
1FTYR1YM9KKA55804,7/8/2022,"92,858",429,Regular,24,$4.40,$105.09,No
1FTYR1YM9KKA55804,7/12/2022,"93,268",410,Regular,24,$4.40,$105.99,No
1FTYR1YM9KKA55804,7/14/2022,"93,682",414,Regular,22,$4.30,$95.79,No
1FTNE1ZM7FKA58364,7/5/2022,"170,061",289,Regular,19,$4.20,$81.84,No
1FTNE1ZM7FKA58364,7/7/2022,"170,387",326,Regular,22,$3.90,$87.57,No
1FTYE1ZM4HKA60797,7/7/2022,"114,198",443,Regular,18,$4.30,$77.50,No
1FTYE1ZM4HKA60797,7/12/2022,"114,413",215,Regular,13,$4.24,$57.00,No
1FTYE1ZM4HKA60797,7/14/2022,"114,766",353,Regular,18,$4.26,$75.00,No
