VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction,,,,,,"1,233,106",64491,19.12059936
3N6CM0KNXMK705619,7/8/2022,"28,371",237,Regular,10,$4.30,$41.00,No,,,,,,,,
3N6CM0KNXMK705619,7/12/2022,"28,659",288,Regular,13,$4.18,$53.73,No,,,,,,,,
3N6CM0KNXMK705619,7/15/2022,"29,004",345,Regular,13,$3.72,$48.50,No,,,,,,,,
3N6CM0KNXMK705619,7/20/2022,"29,332",328,Regular,13,$4.29,$56.68,No,,,,,,,,
3N6CM0KNXMK705619,7/21/2022,"29,661",329,Regular,13,$4.14,$53.93,No,,,,,,,,
1N6BF0KM4MN806985,7/8/2022,"17,570",364,Regular,21,$4.64,$99.53,No,,,,,,,,
1N6BF0KM4MN806985,7/14/2022,"17,943",373,Regular,21,$4.70,$100.51,No,,,,,,,,
1N6BF0KM4MN806985,7/21/2022,"18,253",310,Regular,19,$4.10,$78.47,No,,,,,,,,
NM0LS7S28N1518631,7/7/2022,713,366,Regular,12,$5.21,$63.60,No,,,,,,,,
NM0LS7S28N1518631,7/13/2022,"1,015",302,Regular,12,$5.35,$62.49,No,,,,,,,,
NM0LS7S28N1518631,7/15/2022,"1,420",405,Regular,10,$5.19,$50.00,No,,,,,,,,
NM0LS7S28N1518631,7/19/2022,"1,626",206,Regular,5,$5.21,$27.96,No,,,,,,,,
NM0LS7S28N1518631,7/20/2022,"1,822",196,Regular,14,$4.96,$69.54,No,,,,,,,,
NM0LS7S2XN1518629,7/1/2022,"7,554",323,Regular,12,$4.90,$57.00,No,,,,,,,,
NM0LS7S2XN1518629,7/12/2022,"7,855",301,Regular,12,$4.64,$56.26,No,,,,,,,,
NM0LS7S2XN1518629,7/15/2022,"8,197",342,Regular,13,$4.76,$59.61,No,,,,,,,,
NM0LS7S2XN1518629,7/18/2022,"8,335",138,Regular,5,$4.60,$22.67,No,,,,,,,,
NM0LS7S2XN1518629,7/20/2022,"8,604",269,Regular,10,$4.60,$45.00,No,,,,,,,,
NM0LS7S2XN1518629,7/22/2022,"8,853",249,Regular,10,$4.36,$42.47,No,,,,,,,,
NM0LS7S24N1518626,7/5/2022,"3,985",375,Regular,10,$4.70,$45.47,No,,,,,,,,
NM0LS7S24N1518626,7/11/2022,"4,181",196,Regular,10,$4.64,$46.00,No,,,,,,,,
NM0LS7S24N1518626,7/14/2022,"4,483",302,Regular,10,$4.64,$47.05,No,,,,,,,,
NM0LS7S24N1518626,7/20/2022,"4,766",283,Regular,10,$4.40,$44.00,No,,,,,,,,
NM0LS7S29N1518640,7/6/2022,"6,499",273,Regular,11,$6.49,$73.80,No,,,,,,,,
NM0LS7S29N1518640,7/8/2022,959,310,Regular,13,$6.46,$83.28,No,,,,,,,,
NM0LS7S29N1518640,7/13/2022,"1,249",290,Regular,13,$6.10,$79.23,No,,,,,,,,
NM0LS7S29N1518640,7/18/2022,"1,576",327,Regular,12,$6.00,$74.73,No,,,,,,,,
NM0LS7S29N1518640,7/22/2022,"1,871",295,Regular,12,$5.52,$67.98,No,,,,,,,,
NM0LS7S22N1518639,7/5/2022,"1,066",273,Regular,13,$6.30,$80.35,No,,,,,,,,
NM0LS7S22N1518639,7/11/2022,"1,316",250,Regular,12,$6.20,$75.79,No,,,,,,,,
NM0LS7S22N1518639,7/18/2022,"1,581",280,Regular,13,$6.04,$78.74,No,,,,,,,,
NM0LS7S22N1518639,7/20/2022,"1,853",272,Regular,13,$5.90,$77.47,No,,,,,,,,
NM0LS7S29N1518637,7/7/2022,"1,655",181,Regular,7,$6.30,$47.00,No,,,,,,,,
NM0LS7S29N1518637,7/8/2022,"2,003",348,Regular,13,$6.30,$85.01,No,,,,,,,,
NM0LS7S29N1518637,7/12/2022,"2,185",182,Regular,7,$6.30,$47.07,No,,,,,,,,
NM0LS7S29N1518637,7/13/2022,"2,379",194,Regular,7,$6.10,$45.02,No,,,,,,,,
NM0LS7S29N1518637,7/18/2022,"2,679",300,Regular,11,$6.10,$69.60,No,,,,,,,,
NM0LS7S29N1518637,7/21/2022,"2,793",114,Regular,6,$5.90,$35.00,No,,,,,,,,
NM0LS7S20N1518624,7/7/2022,"2,409",231,Regular,10,$4.80,$49.54,No,,,,,,,,
NM0LS7S20N1518624,7/13/2022,"2,678",269,Regular,10,$4.50,$46.43,No,,,,,,,,
NM0LS7S20N1518624,7/15/2022,"2,847",169,Regular,6,$4.46,$27.78,No,,,,,,,,
NM0LS7S20N1518624,7/20/2022,"3,092",245,Regular,9,$4.26,$40.14,No,,,,,,,,
NM0LS7S20N1518641,7/7/2022,0,0,Regular,7,$4.78,$34.39,No,,,,,,,,
NM0LS7S20N1518641,7/18/2022,"1,047",0,Regular,12,$5.10,$61.86,No,,,,,,,,
NM0LS7S22N1523016,7/1/2022,100,184,Regular,15,$4.50,$68.50,No,,,,,,,,
NM0LS7S22N1523016,7/13/2022,100,143,Regular,12,$4.08,$48.10,No,,,,,,,,
NM0LS7S22N1523016,7/15/2022,100,141,Regular,12,$4.28,$50.00,No,,,,,,,,
NM0LS7S22N1523016,7/20/2022,100,135,Regular,11,$3.76,$42.00,No,,,,,,,,
NM0LS7S21N1518616,7/12/2022,"2,805",357,Regular,12,$4.66,$57.77,No,,,,,,,,
NM0LS7S21N1518616,7/15/2022,"3,050",245,Regular,10,$4.12,$41.15,No,,,,,,,,
NM0LS7S21N1518633,7/5/2022,"1,217",287,Regular,12,$4.68,$57.46,No,,,,,,,,
NM0LS7S21N1518633,7/7/2022,"1,600",383,Regular,13,$4.70,$60.00,No,,,,,,,,
NM0LS7S21N1518633,7/14/2022,"1,885",285,Regular,14,$4.70,$64.67,No,,,,,,,,
NM0LS7S21N1518633,7/18/2022,"2,230",345,Regular,14,$4.59,$64.10,No,,,,,,,,
NM0LS7S21N1518633,7/22/2022,"2,562",339,Regular,14,$4.35,$61.09,No,,,,,,,,
NM0LS7S29N1523031,7/20/2022,518,0,Regular,9,$3.66,$32.27,No,,,,,,,,
NM0LS7S26N1518627,7/6/2022,"8,879",392,Regular,14,$4.97,$69.32,No,,,,,,,,
NM0LS7S26N1518627,7/11/2022,"6,250",339,Regular,12,$4.90,$61.04,No,,,,,,,,
NM0LS7S26N1518627,7/14/2022,"6,897",360,Regular,13,$4.75,$62.80,No,,,,,,,,
NM0LS7S26N1518627,7/18/2022,"10,050",372,Regular,14,$4.60,$62.79,No,,,,,,,,
NM0LS7S2XN1518615,7/7/2022,509,272,Regular,13,$4.46,$57.20,No,,,,,,,,
NM0LS7S2XN1518615,7/18/2022,799,290,Regular,11,$4.29,$48.43,No,,,,,,,,
NM0LS7S23N1523185,7/1/2022,"5,938",330,Regular,13,$4.97,$63.97,No,,,,,,,,
NM0LS7S23N1523185,7/5/2022,"6,311",373,Regular,14,$4.96,$67.62,No,,,,,,,,
NM0LS7S23N1523185,7/7/2022,"6,659",348,Regular,14,$4.60,$62.83,No,,,,,,,,
NM0LS7S23N1523185,7/8/2022,"7,026",367,Regular,13,$4.60,$58.88,No,,,,,,,,
NM0LS7S23N1523185,7/12/2022,"7,363",337,Regular,13,$4.60,$60.90,No,,,,,,,,
NM0LS7S23N1523185,7/14/2022,"7,721",358,Regular,14,$4.80,$68.31,No,,,,,,,,
NM0LS7S23N1523185,7/19/2022,"8,085",364,Regular,14,$4.26,$58.60,No,,,,,,,,
NM0LS7S23N1523185,7/20/2022,"8,471",386,Regular,14,$4.50,$62.77,No,,,,,,,,
NM0LS7S23N1523185,7/21/2022,"8,823",352,Regular,13,$4.31,$55.80,No,,,,,,,,
NM0LS7S26N1518630,7/6/2022,"1,914",274,Regular,11,$4.67,$49.15,No,,,,,,,,
NM0LS7S26N1518630,7/11/2022,"2,238",324,Regular,14,$4.30,$58.99,No,,,,,,,,
NM0LS7S26N1518630,7/13/2022,"2,526",288,Regular,11,$4.40,$50.56,No,,,,,,,,
NM0LS7S26N1518630,7/14/2022,"2,744",218,Regular,9,$4.67,$40.47,No,,,,,,,,
NM0LS7S26N1518630,7/18/2022,"2,971",227,Regular,9,$4.37,$39.92,No,,,,,,,,
NM0LS7S26N1518630,7/20/2022,"3,204",233,Regular,9,$4.06,$35.11,No,,,,,,,,
NM0LS7S26N1518630,7/22/2022,"3,485",281,Regular,11,$4.30,$47.44,No,,,,,,,,
NM0LS7S23N1518634,7/6/2022,"1,274",320,Regular,14,$4.13,$55.99,No,,,,,,,,
NM0LS7S23N1518634,7/11/2022,"1,534",260,Regular,13,$4.10,$52.43,No,,,,,,,,
NM0LS7S23N1518634,7/15/2022,"1,826",292,Regular,13,$4.00,$52.14,No,,,,,,,,
NM0LS7S23N1518634,7/19/2022,"2,156",330,Regular,13,$3.90,$51.93,No,,,,,,,,
NM0LS7S2XN1518632,7/1/2022,"11,168",334,Regular,13,$4.89,$62.00,No,,,,,,,,
NM0LS7S2XN1518632,7/4/2022,"11,474",306,Regular,12,$4.40,$51.51,No,,,,,,,,
NM0LS7S2XN1518632,7/5/2022,"11,843",369,Regular,14,$4.66,$65.70,No,,,,,,,,
NM0LS7S2XN1518632,7/10/2022,"12,225",382,Regular,14,$4.39,$62.01,No,,,,,,,,
NM0LS7S2XN1518632,7/11/2022,"12,588",363,Regular,14,$4.71,$65.00,No,,,,,,,,
NM0LS7S2XN1518632,7/13/2022,"12,864",276,Regular,11,$4.59,$50.00,No,,,,,,,,
NM0LS7S2XN1518632,7/14/2022,"13,206",342,Regular,13,$4.30,$55.50,No,,,,,,,,
NM0LS7S24N1523017,7/5/2022,"5,346",344,Regular,12,$5.10,$60.99,No,,,,,,,,
NM0LS7S24N1523017,7/7/2022,"5,587",241,Regular,9,$4.90,$41.73,No,,,,,,,,
NM0LS7S24N1523017,7/12/2022,"5,979",392,Regular,13,$4.38,$57.88,No,,,,,,,,
NM0LS7S24N1523017,7/15/2022,"6,409",430,Regular,14,$4.60,$62.89,No,,,,,,,,
NM0LS7S24N1523017,7/19/2022,"6,619",127,Regular,5,$4.43,$20.00,No,,,,,,,,
NM0LS7S24N1523017,7/22/2022,"6,941",322,Regular,13,$4.25,$56.30,No,,,,,,,,
NM0LS7S28N1523022,7/12/2022,"1,904",298,Regular,12,$4.52,$52.39,No,,,,,,,,
NM0LS7S28N1523022,7/14/2022,"2,114",210,Regular,7,$4.60,$33.93,No,,,,,,,,
NM0LS7S28N1523022,7/21/2022,"2,154",348,Regular,13,$4.34,$56.38,No,,,,,,,,
NM0LS7S22N1518625,7/14/2022,"2,135",291,Regular,13,$4.70,$63.20,No,,,,,,,,
NM0LS7S23N1518617,7/7/2022,"2,532",337,Regular,13,$5.28,$67.16,No,,,,,,,,
NM0LS7S23N1518617,7/13/2022,2,335,Regular,13,$5.13,$64.77,No,,,,,,,,
NM0LS7S23N1518617,7/19/2022,"3,225",334,Regular,13,$5.00,$63.00,No,,,,,,,,
NM0LS7S23N1518617,7/21/2022,"3,589",364,Regular,14,$5.30,$73.37,No,,,,,,,,
NM0LS7S23N1518617,7/21/2022,"3,913",324,Regular,13,$4.60,$59.51,No,,,,,,,,
NM0LS7S25N1518635,7/5/2022,"1,079",346,Regular,13,$4.57,$59.78,No,,,,,,,,
NM0LS7S25N1518635,7/15/2022,"1,442",363,Premium,14,$4.28,$57.87,No,,,,,,,,
NM0LS7S25N1518635,7/19/2022,"1,769",327,Regular,12,$3.90,$46.54,No,,,,,,,,
NM0LS7S27N1518622,7/6/2022,955,365,Regular,14,$4.30,$58.88,No,,,,,,,,
NM0LS7S27N1518622,7/8/2022,"1,278",323,Regular,12,$4.06,$48.13,No,,,,,,,,
NM0LS7S27N1518622,7/21/2022,"1,629",351,Regular,13,$4.20,$56.47,No,,,,,,,,
NM0LS7S27N1518619,7/6/2022,"6,601",368,Regular,14,$4.26,$59.00,No,,,,,,,,
NM0LS7S27N1518619,7/12/2022,"6,949",348,Regular,14,$3.98,$54.50,No,,,,,,,,
NM0LS7S27N1518619,7/20/2022,"7,265",316,Regular,13,$3.87,$49.62,No,,,,,,,,
NM0LS7S26N1518644,7/5/2022,"3,427",383,Regular,14,$6.10,$84.65,No,,,,,,,,
NM0LS7S26N1518644,7/7/2022,"3,802",375,Regular,14,$6.30,$90.75,No,,,,,,,,
NM0LS7S26N1518644,7/12/2022,"4,072",270,Regular,11,$6.20,$67.80,No,,,,,,,,
NM0LS7S26N1518644,7/14/2022,"4,442",370,Regular,13,$5.90,$77.35,No,,,,,,,,
NM0LS7S26N1518644,7/19/2022,"4,791",349,Regular,13,$5.60,$71.45,No,,,,,,,,
NM0LS7S26N1518644,7/21/2022,"5,116",325,Regular,13,$5.26,$70.50,No,,,,,,,,
NM0LS7S29N1523028,7/6/2022,"3,643",339,Regular,13,$4.50,$58.46,No,,,,,,,,
NM0LS7S29N1523028,7/7/2022,"3,926",283,Regular,11,$4.40,$49.23,No,,,,,,,,
NM0LS7S29N1523028,7/8/2022,"4,294",368,Regular,13,$4.13,$55.59,No,,,,,,,,
NM0LS7S29N1523028,7/11/2022,"4,646",352,Regular,13,$4.34,$57.31,No,,,,,,,,
NM0LS7S29N1523028,7/18/2022,"4,995",349,Regular,10,$4.03,$40.00,No,,,,,,,,
NM0LS7S29N1523028,7/19/2022,"5,168",173,Regular,10,$4.45,$46.51,No,,,,,,,,
NM0LS7S29N1523028,7/20/2022,"5,462",294,Regular,12,$3.83,$46.45,No,,,,,,,,
NM0LS7S23N1523025,7/11/2022,"9,333",351,Regular,13,$3.93,$52.01,No,,,,,,,,
NM0LS7S23N1523025,7/12/2022,"9,687",354,Regular,14,$4.12,$57.00,No,,,,,,,,
NM0LS7S23N1523025,7/14/2022,"10,054",367,Regular,13,$4.40,$56.45,No,,,,,,,,
NM0LS7S23N1523025,7/16/2022,"10,361",307,Regular,12,$3.99,$45.94,No,,,,,,,,
NM0LS7S23N1523025,7/18/2022,"10,683",322,Regular,12,$3.88,$46.00,No,,,,,,,,
NM0LS7S23N1523025,7/20/2022,"11,014",331,Regular,13,$3.90,$50.49,No,,,,,,,,
1N6AF0LY4MN810631,7/7/2022,1,285,Regular,20,$4.80,$97.05,No,,,,,,,,
1N6AF0LY4MN810631,7/21/2022,"45,568",141,Regular,10,$4.46,$44.71,No,,,,,,,,
1N6BF0KMXMN811009,7/1/2022,"26,014",313,Regular,20,$4.97,$101.00,No,,,,,,,,
1N6BF0KMXMN811009,7/6/2022,"26,416",402,Regular,24,$4.86,$116.40,No,,,,,,,,
1N6BF0KMXMN811009,7/8/2022,"26,754",338,Regular,21,$4.80,$100.20,No,,,,,,,,
1N6BF0KMXMN811009,7/14/2022,"27,106",352,Regular,22,$4.70,$102.40,No,,,,,,,,
1N6BF0KMXMN811009,7/19/2022,"27,454",348,Regular,22,$4.66,$102.19,No,,,,,,,,
W1YV0CEYXL3695625,7/1/2022,"34,905",373,Premium,18,$4.89,$86.80,No,,,,,,,,
W1YV0CEYXL3695625,7/5/2022,"35,172",267,Premium,13,$5.20,$66.34,No,,,,,,,,
W1YV0CEYXL3695625,7/8/2022,0,370,Premium,17,$4.74,$80.55,No,,,,,,,,
W1YV0CEYXL3695625,7/14/2022,"35,945",381,Premium,17,$5.00,$87.44,No,,,,,,,,
3N6CM0KN4MK706765,7/5/2022,"16,866",293,Regular,11,$5.80,$61.98,No,,,,,,,,
3N6CM0KN4MK706765,7/11/2022,"17,099",233,Regular,11,$5.50,$58.15,No,,,,,,,,
3N6CM0KN4MK706765,7/12/2022,"17,367",268,Regular,9,$5.35,$48.37,No,,,,,,,,
3N6CM0KN4MK706765,7/14/2022,"17,648",281,Regular,12,$4.90,$57.12,No,,,,,,,,
3N6CM0KN4MK706765,7/20/2022,"17,870",222,Regular,11,$5.80,$61.30,No,,,,,,,,
3C6LRVAG6ME559679,7/12/2022,"21,706",262,Regular,15,$4.20,$63.79,No,,,,,,,,
3C6LRVAG6ME559679,7/14/2022,"22,020",314,Regular,18,$3.85,$70.71,No,,,,,,,,
3C6LRVAG6ME559679,7/19/2022,"22,252",232,Regular,13,$4.18,$56.32,No,,,,,,,,
MAJ3S2GE7MC417467,7/12/2022,"158,467",288,Regular,10,$4.70,$46.14,No,,,,,,,,
3N6CM0KN1MK699290,7/5/2022,"21,517",260,Regular,11,$4.58,$49.32,No,,,,,,,,
3N6CM0KN1MK699290,7/7/2022,"21,841",324,Regular,12,$4.58,$55.55,No,,,,,,,,
3N6CM0KN1MK699290,7/18/2022,"22,050",209,Regular,8,$4.11,$32.30,No,,,,,,,,
1N6BF0KM0MN810306,7/5/2022,"23,503",316,Regular,21,$4.89,$105.02,No,,,,,,,,
1N6BF0KM0MN810306,7/7/2022,"23,789",286,Regular,18,$4.88,$86.19,No,,,,,,,,
1N6BF0KM0MN810306,7/8/2022,"24,112",323,Regular,21,$4.84,$102.31,No,,,,,,,,
1N6BF0KM0MN810306,7/13/2022,"24,454",342,Regular,24,$4.66,$112.83,No,,,,,,,,
1N6BF0KM0MN810306,7/19/2022,"24,753",299,Regular,21,$4.50,$93.52,No,,,,,,,,
1N6BF0KM0MN810306,7/20/2022,"25,132",379,Regular,24,$4.46,$106.24,No,,,,,,,,
1N4BL4DV2MN311134,7/14/2022,"102,239",464,Regular,14,$4.66,$63.86,No,,,,,,,,
1N6BF0KM7MN808701,7/7/2022,0,313,Regular,18,$4.48,$81.05,No,,,,,,,,
3N6CM0KN9MK706227,7/8/2022,"8,500",241,Regular,11,$4.49,$49.91,No,,,,,,,,
3N6CM0KN9MK706227,7/19/2022,"8,784",284,Regular,12,$4.26,$52.14,No,,,,,,,,
3N6CM0KN9MK705823,7/1/2022,"5,778",263,Regular,10,$6.24,$63.51,No,,,,,,,,
3N6CM0KN9MK705823,7/7/2022,"6,035",257,Regular,10,$6.05,$60.25,No,,,,,,,,
3N6CM0KN9MK705823,7/13/2022,"6,219",184,Regular,8,$6.16,$48.07,No,,,,,,,,
3N6CM0KN9MK705823,7/19/2022,"6,447",228,Regular,9,$5.86,$53.30,No,,,,,,,,
3C6LRVAG6ME582461,7/5/2022,"15,404",399,Regular,20,$4.90,$100.00,No,,,,,,,,
3C6LRVAG6ME582461,7/11/2022,"15,699",295,Regular,18,$4.80,$85.80,No,,,,,,,,
3C6LRVAG6ME582461,7/14/2022,"16,500",801,Regular,20,$4.76,$95.61,No,,,,,,,,
3C6LRVAG6ME582461,7/19/2022,"16,235",189,Regular,10,$4.70,$47.50,No,,,,,,,,
3C6LRVAG6ME582461,7/20/2022,"16,366",131,Regular,7,$4.66,$32.40,No,,,,,,,,
3N6CM0KNXMK702252,7/5/2022,"11,818",184,Regular,8,$4.18,$32.35,No,,,,,,,,
3N6CM0KNXMK702252,7/8/2022,"12,093",275,Regular,11,$4.44,$49.39,No,,,,,,,,
3N6CM0KNXMK702252,7/18/2022,"12,410",257,Regular,10,$3.94,$41.10,No,,,,,,,,
3N6CM0KNXMK702252,7/20/2022,"12,668",258,Regular,10,$4.10,$42.27,No,,,,,,,,
3N6CM0KNXMK702252,7/21/2022,"12,731",63,Regular,3,$3.88,$9.96,No,,,,,,,,
3N6CM0KNXMK702252,7/21/2022,"12,992",279,Regular,11,$4.00,$45.28,No,,,,,,,,
3N6CM0KN7MK706128,7/8/2022,"9,281",264,Regular,10,$4.68,$47.92,No,,,,,,,,
3N6CM0KN7MK706128,7/19/2022,"9,568",287,Regular,10,$4.30,$44.59,No,,,,,,,,
3C6LRVAG4ME582460,7/1/2022,"17,632",174,Regular,24,$4.50,$107.74,No,,,,,,,,
3C6LRVAG4ME582460,7/13/2022,"18,011",379,Regular,22,$4.12,$90.67,No,,,,,,,,
3C6LRVAG4ME582460,7/18/2022,"18,407",396,Regular,22,$4.00,$88.95,No,,,,,,,,
3C6LRVAG4ME582460,7/20/2022,"18,763",356,Regular,21,$3.96,$84.83,No,,,,,,,,
3C6LRVAG8ME582462,7/7/2022,"28,777",425,Regular,23,$4.84,$111.71,No,,,,,,,,
3C6LRVAG8ME582462,7/12/2022,"29,179",402,Regular,22,$4.90,$109.58,No,,,,,,,,
3C6LRVAG8ME582462,7/14/2022,"29,576",397,Regular,23,$4.90,$114.22,No,,,,,,,,
3C6LRVAG8ME582462,7/19/2022,"29,906",330,Regular,20,$4.57,$90.11,No,,,,,,,,
3C6LRVAG8ME582462,7/20/2022,"30,232",326,Regular,19,$4.46,$84.61,No,,,,,,,,
3C6LRVAGXME582463,7/1/2022,"25,143",44,Regular,3,$4.70,$12.85,No,,,,,,,,
3C6LRVAGXME582463,7/1/2022,"25,143",327,Other,20,$4.35,$88.01,No,,,,,,,,
3C6LRVAGXME582463,7/6/2022,"25,518",375,Regular,22,$4.30,$93.28,No,,,,,,,,
3C6LRVAGXME582463,7/11/2022,"25,920",402,Regular,22,$4.40,$97.24,No,,,,,,,,
3C6LRVAGXME582463,7/13/2022,"26,307",387,Regular,23,$4.32,$97.23,No,,,,,,,,
3C6LRVAGXME582463,7/15/2022,"26,682",375,Regular,22,$3.99,$86.92,No,,,,,,,,
3C6LRVAGXME582463,7/18/2022,"27,078",396,Regular,24,$3.94,$92.68,No,,,,,,,,
3C6LRVAGXME582463,7/19/2022,"27,365",287,Regular,15,$3.91,$58.99,No,,,,,,,,
3C6LRVAGXME582463,7/22/2022,"27,719",354,Regular,22,$4.48,$97.08,No,,,,,,,,
3C6LRVAG8ME582459,7/6/2022,"15,917",132,Regular,10,$6.50,$63.25,No,,,,,,,,
3C6LRVAG8ME582459,7/8/2022,"16,186",269,Regular,17,$6.50,$110.50,No,,,,,,,,
3C6LRVAG8ME582459,7/13/2022,"16,359",173,Regular,11,$6.30,$70.26,No,,,,,,,,
3C6LRVAG8ME582459,7/15/2022,"16,516",157,Regular,10,$6.30,$60.50,No,,,,,,,,
3C6LRVAG8ME582459,7/18/2022,"16,793",277,Regular,17,$6.20,$106.26,No,,,,,,,,
3C6LRVAG8ME582459,7/21/2022,"17,017",224,Regular,14,$6.06,$84.00,No,,,,,,,,
3C6LRVAG6ME582458,7/5/2022,"25,253",270,Regular,21,$6.48,$134.25,No,,,,,,,,
3C6LRVAG6ME582458,7/8/2022,"25,604",351,Regular,21,$6.20,$131.63,No,,,,,,,,
3C6LRVAG6ME582458,7/13/2022,"25,933",329,Regular,19,$5.80,$109.37,No,,,,,,,,
3C6LRVAG6ME582458,7/15/2022,"26,233",300,Regular,18,$5.50,$100.14,No,,,,,,,,
3C6LRVAG6ME582458,7/19/2022,"26,594",361,Regular,21,$5.60,$117.01,No,,,,,,,,
3C6LRVAG6ME582458,7/20/2022,"26,825",231,Regular,13,$5.90,$74.66,No,,,,,,,,
3C6LRVAG6ME582458,7/22/2022,"27,103",278,Regular,17,$5.60,$94.01,No,,,,,,,,
1FTEX1EB7MFC07859,7/6/2022,"13,195",335,Premium,15,$6.59,$99.94,No,,,,,,,,
1FTEX1EB7MFC07859,7/11/2022,"90,473",258,Regular,12,$6.18,$76.96,No,,,,,,,,
1FTEX1EB7MFC07859,7/12/2022,"90,650",177,Regular,7,$6.08,$42.81,No,,,,,,,,
1FTEX1EB7MFC07859,7/12/2022,"13,534",305,Regular,15,$6.29,$92.47,No,,,,,,,,
1FTEX1EB7MFC07859,7/13/2022,"90,901",207,Regular,10,$6.00,$59.87,No,,,,,,,,
1FTEX1EB7MFC07859,7/15/2022,"91,200",299,Regular,12,$5.90,$71.76,No,,,,,,,,
1FTEX1EB7MFC07859,7/16/2022,"91,227",27,Regular,1,$5.70,$8.09,No,,,,,,,,
1FTEX1EB7MFC07859,7/21/2022,"91,507",280,Regular,12,$5.90,$73.40,No,,,,,,,,
3C6LRVAG1ME582464,7/5/2022,"36,331",192,Regular,16,$4.89,$80.53,No,,,,,,,,
3C6LRVAG1ME582464,7/7/2022,"36,662",331,Regular,21,$4.92,$105.00,No,,,,,,,,
3C6LRVAG1ME582464,7/8/2022,"36,833",171,Regular,11,$4.87,$54.85,No,,,,,,,,
3C6LRVAG1ME582464,7/11/2022,"37,235",402,Regular,24,$4.90,$117.78,No,,,,,,,,
3C6LRVAG1ME582464,7/12/2022,"37,502",267,Regular,16,$4.79,$74.78,No,,,,,,,,
3C6LRVAG1ME582464,7/13/2022,"37,692",190,Regular,14,$4.77,$65.66,No,,,,,,,,
3C6LRVAG1ME582464,7/14/2022,"38,062",370,Regular,22,$4.75,$105.27,No,,,,,,,,
3C6LRVAG1ME582464,7/18/2022,"38,304",242,Regular,12,$4.72,$55.96,No,,,,,,,,
3C6LRVAG1ME582464,7/19/2022,"38,521",217,Regular,18,$4.72,$83.90,No,,,,,,,,
3C6LRVAG1ME582464,7/22/2022,"39,000",80,Regular,5,$4.70,$23.69,No,,,,,,,,
3C6LRVAG4ME582457,7/5/2022,"6,003",255,Regular,18,$5.54,$100.06,No,,,,,,,,
3C6LRVAG4ME582457,7/18/2022,"6,640",285,Regular,17,$4.95,$82.76,No,,,,,,,,
3C6LRVAG4ME582457,7/20/2022,"6,800",160,Premium,9,$5.52,$50.00,No,,,,,,,,
3C6LRVAG3ME582465,7/5/2022,"17,063",296,Regular,17,$5.90,$100.36,No,,,,,,,,
3C6LRVAG3ME582465,7/8/2022,"17,336",273,Regular,18,$5.80,$104.27,No,,,,,,,,
3C6LRVAG3ME582465,7/14/2022,"17,646",310,Regular,15,$5.60,$86.45,No,,,,,,,,
3C6LRVAG3ME582465,7/20/2022,"17,860",214,Regular,12,$5.60,$67.46,No,,,,,,,,
3N6CM0KN2MK705596,7/6/2022,"12,456",332,Regular,14,$4.46,$60.23,No,,,,,,,,
3N6CM0KN2MK705596,7/12/2022,"12,778",322,Regular,13,$4.36,$55.43,No,,,,,,,,
3N6CM0KN1MK707971,7/5/2022,"26,231",354,Regular,13,$4.84,$63.51,No,,,,,,,,
3N6CM0KN1MK707971,7/7/2022,"26,514",283,Regular,12,$4.82,$57.87,No,,,,,,,,
3N6CM0KN1MK707971,7/8/2022,"26,668",154,Regular,7,$4.80,$33.00,No,,,,,,,,
3N6CM0KN1MK707971,7/11/2022,"26,897",229,Regular,9,$4.88,$46.02,No,,,,,,,,
3N6CM0KN1MK707971,7/12/2022,"27,163",266,Regular,10,$4.73,$46.23,No,,,,,,,,
3N6CM0KN1MK707971,7/14/2022,"27,455",292,Regular,12,$4.56,$52.91,No,,,,,,,,
3N6CM0KN1MK707971,7/17/2022,"27,725",270,Regular,11,$4.62,$50.50,No,,,,,,,,
3N6CM0KN1MK707971,7/19/2022,"28,014",289,Regular,12,$4.56,$55.20,No,,,,,,,,
3N6CM0KN1MK707971,7/21/2022,"28,253",113,Regular,4,$4.52,$20.00,No,,,,,,,,
3C6LRVAG0ME543543,7/5/2022,"22,562",296,Regular,17,$4.66,$80.09,No,,,,,,,,
3C6LRVAG0ME543543,7/8/2022,"22,908",346,Regular,20,$4.73,$95.20,No,,,,,,,,
3C6LRVAG0ME543543,7/11/2022,"23,105",197,Regular,15,$4.80,$71.79,No,,,,,,,,
3C6LRVAG0ME543543,7/15/2022,"23,457",352,Regular,17,$5.00,$83.95,No,,,,,,,,
3C6LRVAG0ME543543,7/19/2022,"23,707",250,Regular,18,$4.40,$79.70,No,,,,,,,,
3C6LRVAG0ME543543,7/21/2022,"23,971",264,Regular,22,$4.30,$94.11,No,,,,,,,,
3C6LRVAG2ME559680,7/5/2022,"3,968",280,Regular,16,$4.66,$74.50,No,,,,,,,,
3C6LRVAG2ME559680,7/7/2022,"4,381",413,Regular,19,$4.27,$82.82,No,,,,,,,,
3C6LRVAG2ME559680,7/13/2022,"4,385",353,Regular,18,$4.16,$73.97,No,,,,,,,,
3C6LRVAG2ME559680,7/18/2022,"4,981",596,Regular,18,$4.18,$75.94,No,,,,,,,,
3C6LRVAG2ME559680,7/19/2022,"5,170",189,Regular,15,$3.90,$57.10,No,,,,,,,,
